0080	en-gb	page-furniture	p. 137 of 512, lines 8-19, running head: The Fellowship	pˈiː. wˈɒnhˈʌndɹɪdən θˈɜːti sˈɛvən ɒv fˈaɪvhˈʌndɹɪdən twˈɛlv, lˈaɪnz ˈeɪt dˈaʃ nˈaɪntiːn, ɹˈʌnɪŋ hˈɛd: ðə fˈɛləʊʃˌɪp 
0081	en-gb	page-furniture	Page 89 — blank in the original — see p. 90.	pˈeɪdʒ ˈeɪti nˈaɪn — blˈaŋk ɪnðɪ əɹˈɪdʒɪnəl — sˈiː pˈiː. nˈaɪnti. 
0082	en-gb	url-code	Visit https://example.co.uk/path?q=1&x=2 or email a@b.co.	vˈɪzɪt ˌeɪtʃtˌiːtˈiːpˌiːˈɛs:slˈaʃslaʃ ɛɡzˈampəl.kˈəʊ.jˌuːkˈeɪ slˈaʃ pˈaθ?kjˈuː ˈiːkwəlz wˈɒn and ˈɛks ˈiːkwəlz tˈuː ɔːɹ ˈiːmeɪl ɐ at bˈiː.kˈəʊ. 
0083	en-gb	url-code	The variable colour_count equals foo(bar, 2); if (a && b) return;	ðə vˈeəɹɪəbəl kˈʌlə kˈaʊnt ˈiːkwəlz fˈuː(bˈɑː, tˈuː); ɪf (ɐ ˈandand bˈiː) ɹɪtˈɜːn; 
0084	en-gb	url-code	Run make all && make install, or see /usr/local/share/doc/README.	ɹˈʌn mˌeɪk ˈɔːl ˈandand mˌeɪk ɪnstˈɔːl, ɔː sˈiː slˈaʃ ˈʌsə slˈaʃ lˈəʊkəl slˈaʃ ʃˈeə slˈaʃ dˈɒk slˈaʃ ɹˈiːdmiː. 
0085	en-gb	long-paragraph	The fog came off the moor shortly after three, and by four the village had disappeared entirely. Mrs. Hutton insisted she could hear the church bell, though nobody else could, and she repeated this to anyone who would stand still long enough. The bus from Sheffield did not run, for the driver had telephoned to say the road past the reservoir was impassable. In the wool shop two women argued quietly about whether the vicar had done right to cancel the evening service. By six the lamps were lit, though their light scarcely reached beyond the posts they stood on. It was, the postmaster wrote in his diary, the thickest he had seen in forty-one years.	ðə fˈɒɡ kˈeɪm ˈɒf ðə mˈʊə ʃˈɔːtli ˈaftə θɹˈiː, and baɪ fˈɔː ðə vˈɪlɪdʒ had dˌɪsɐpˈiəd ɛntˈaɪəli. mˈɪsɪz. hˈʌtən ɪnsˈɪstɪd ʃiː kʊd hˈiə ðə tʃˈɜːtʃ bˈɛl, ðˌəʊ nˈəʊbɒdi ˈɛls kˈʊd, and ʃiː ɹɪpˈiːtɪd ðɪs tʊ ˈɛnɪwˌɒn hˌuː wʊd stˈand stˈɪl lˈɒŋ ɪnˈʌf. ðə bˈʌs fɹɒm ʃˈɛfiːld dɪdnˌɒt ɹˈʌn, fəðə dɹˈaɪvə had tˈɛlɪfˌəʊnd tə sˈeɪ ðə ɹˈəʊd pˈast ðə ɹˈɛzəvwˌɑː wɒz ɪmpˈasəbəl. ɪnðə wˈʊl ʃˈɒp tˈuː wˈɪmɪn ˈɑːɡjuːd kwˈaɪətli ɐbˌaʊt wˈɛðə ðə vˈɪkə had dˈʌn ɹˈaɪt tə kˈansəl ðɪ ˈiːvnɪŋ sˈɜːvɪs. baɪ sˈɪks ðə lˈamps wɜː lˈɪt, ðˌəʊ ðeə lˈaɪt skˈeəsli ɹˈiːtʃt bɪjˌɒnd ðə pˈəʊsts ðeɪ stˈʊd ˈɒn. ɪt wˈɒz, ðə pˈəʊstmastə ɹˈəʊt ɪn hɪz dˈaɪəɹi, ðə θˈɪkɪst hiː had sˈiːn ɪn fˈɔːtiwˈɒn jˈiəz. 
0086	en-gb	long-paragraph	Nothing in the house worked as the guidebook promised, and this became the holiday's chief pleasure. The boiler knocked at half past four every morning like a steward rousing a camp. The piano in the hall played one flat note, always F sharp, in whatever key was attempted. Guests learned to bring torches, then to stop minding, then to prefer the dark staircase to the lit one. By the third evening the young barman knew every name, and the manageress had given up apologising for the wifi. One could not have bought that week with a fortnight at a hotel that functioned.	nˈʌθɪŋ ɪnðə hˈaʊs wˈɜːkt az ðə ɡˈaɪdbʊk pɹˈɒmɪst, and ðɪs bɪkˌeɪm ðə hˈɒlɪdˌeɪz tʃˈiːf plˈɛʒə. ðə bˈɔɪlə nˈɒkt at hˈɑːf pˈast fˈɔːɹ ˈɛvɹɪ mˈɔːnɪŋ lˈaɪk ɐ stjˈuːəd ɹˈaʊzɪŋ ɐ kˈamp. ðə piˈanəʊ ɪnðə hˈɔːl plˈeɪd wˈɒn flˈat nˈəʊt, ˈɔːlweɪz ˈɛf ʃˈɑːp, ɪn wɒtˈɛvə kˈiː wɒz ɐtˈɛmptɪd. ɡˈɛsts lˈɜːnd tə bɹˈɪŋ tˈɔːtʃɪz, ðˈɛn tə stˈɒp mˈaɪndɪŋ, ðˈɛn tə pɹɪfˈɜː ðə dˈɑːk stˈeəkeɪs tə ðə lˈɪt wˌɒn. baɪ ðə θˈɜːd ˈiːvnɪŋ ðə jˈʌŋ bˈɑːmən njˈuː ˈɛvɹɪ nˈeɪm, and ðə mˌanɪdʒəɹˈɛs had ɡˈɪvən ˌʌp ɐpˈɒlədʒˌaɪzɪŋ fəðə wˈaɪfaɪ. wˈɒn kʊd nˌɒtɐv bˈɔːt ðat wˈiːk wɪð ɐ fˈɔːtnaɪt atə həʊtˈɛl ðat fˈʌŋkʃənd. 
0087	en-gb	long-paragraph	Cricket explains England better than most of its novels, though this is not the compliment it sounds. The game teaches a person to stand in a field for six hours awaiting a moment that lasts two seconds, and to find the arrangement entirely reasonable. Rain stops play, and the crowd accepts this with the patience of people who have waited for worse buses. Tea is taken as seriously as the score. A draw is remembered fondly for decades, like a war recounted from the comfortable side. Visitors find the whole business opaque, and the English rather like that too.	kɹˈɪkɪt ɛksplˈeɪnz ˈɪŋɡlənd bˈɛtə ðɐn mˈəʊst əv ɪts nˈɒvəlz, ðˌəʊ ðɪs ɪz nˌɒt ðə kˈɒmplɪmənt ɪt sˈaʊndz. ðə ɡˈeɪm tˈiːtʃɪz ɐ pˈɜːsən tə stˈand ɪn ɐ fˈiːld fɔː sˈɪks ˈaʊəz ɐwˈeɪtɪŋ ɐ mˈəʊmənt ðat lˈasts tˈuː sˈɛkəndz, and tə fˈaɪnd ðɪ ɐɹˈeɪndʒmənt ɛntˈaɪəli ɹˈiːzənəbəl. ɹˈeɪn stˈɒps plˈeɪ, and ðə kɹˈaʊd ɐksˈɛpts ðɪs wɪððə pˈeɪʃəns ɒv pˈiːpəl hˌuː hav wˈeɪtɪd fɔː wˈɜːs bˈʌsɪz. tˈiː ɪz tˈeɪkən az sˈiəɹiəsli az ðə skˈɔː. ɐ dɹˈɔː ɪz ɹɪmˈɛmbəd fˈɒndli fɔː dˈɛkeɪdz, lˈaɪk ɐ wˈɔː ɹɪkˈaʊntɪd fɹʌmðə kˈʌmftəbəl sˈaɪd. vˈɪzɪtəz fˈaɪnd ðə hˈəʊl bˈɪznəs əʊpˈeɪk, and ðɪ ˈɪŋɡlɪʃ ɹˈɑːðə lˈaɪk ðat tˈuː. 
0088	en-gb	speed-transition	Wait — no. That's... that's not right. Stop. Look. Go!	wˈeɪt — nˈəʊ. ðˈats... ðats nˌɒt ɹˈaɪt. stˈɒp. lˈʊk. ɡˈəʊ! 
0089	en-gb	speed-transition	One. Two... three? No — four. Four, four, four.	wˌɒn. tˈuː... θɹˈiː? nˈəʊ — fˈɔː. fˈɔː, fˈɔː, fˈɔː. 
0090	en-gb	speed-transition	He stopped. Turned. The lane was gone. Gone.	hiː stˈɒpt. tˈɜːnd. ðə lˈeɪn wɒz ɡˈɒn. ɡˈɒn. 
0091	es	name	La Dra. Ibáñez y el Sr. Quiroga se conocieron en Sevilla un martes.	la ðoktˈoɾa. iβˈaɲeθ i el seɲˈoɾ. kiɾˈoɣa se kˌonoθjˈeɾon en seβˈiʎa ˈun mˈaɾtes. 
0092	es	name	Ángel Muñoz, Peña Nieto y la viuda de Arratia firmaron el acuerdo.	ˈaŋxel muɲˈoθ, pˈeɲa njˈeto i la βjˈuða ðe arˈatja fiɾmˈaɾon el akwˈeɾðo. 
0093	es	name	El coronel Sanders, la reina Isabel II y Santa Teresa usaban títulos.	el kˌoɾonˈel sandˈeɾs, la rˈeɪna ˌisaβˈel ðˈos i sˈanta teɾˈesa usˈaβan tˈitulos. 
0094	es	honorific	Sra. Delgado, Dr. Vidal y Srta. Rivas llegaron al mediodía.	seɲˈoɾa. delɣˈaðo, doktˈoɾ. biðˈal i sˌeɲoɾˈita. rˈiβas ʎeɣˈaɾon al mˌeðjoðˈia. 
0095	es	honorific	El Sr. Ortega preguntó a la Prof. Salas por el Dr. García.	el seɲˈoɾ. oɾtˈeɣa pɾˌeɣuntˈo a la pɾˈof. sˈalas poɾ el ðoktˈoɾ. ɡaɾθˈia. 
0096	es	abbreviation	Leyó p. ej. el primer capítulo, es decir, la pág. 5, y anotó el etc.	leʝˈo pˈe. exˈemplo. el pɾimˈeɾ kapˈitulo, ˈes ðeθˈiɾ, la pˈaɡ. θˈinko, i ˌanotˈo el etθˈeteɾa. 
0097	es	abbreviation	Los EE. UU. y el Reino Unido se reunieron aprox. a las 8 a. m.	los ˈee. ˈuu. i el rˈeɪno unˈiðo se reʊnjˈeɾon ˌapɾoksimˈaðamˈente. a las ˈotʃo ˈa. ˈɛme. 
0098	es	number	Había 1.204.567 personas; 3,14159 es pi; y 0,5 % es la mitad.	aβˈia ˈunmiʝˈon dosθjˈentos kwˈatɾo mˈil kinjˈɛntos sɛsˌɛntaisjˈete peɾsˈonas; tɾˈes komˌakatˈoɾθe mˈil θjˈento θinkwˌɛntainwˈeβe ˈes pˈi; i θˈeɾo kˌoma θˈinko poɾθjˈɛnto ˈes la mitˈad. 
0099	es	number	La temperatura bajó a −5 grados y subió 2,5 grados hacia las 9:45.	la tˌempeɾatˈuɾa βaxˈo a (en)mˈaɪnəs(es) θˈinko ɣɾˈaðos i suβjˈo ðˈos koma θˈinko ɣɾˈaðos ˌaθja las nwˈeβe:kwaɾˌɛntaiθˈinko. 
0100	es	number	La probabilidad era de 3 a 1, la respuesta 42, y 0,5 % es medio punto.	la pɾˌoβaβˌiliðˈað ˈeɾa ðe tɾˈes a ˈuno, la respwˈesta kwaɾˌɛntaiðˈos, i θˈeɾo kˌoma θˈinko poɾθjˈɛnto ˈes mˈeðjo pˈunto. 
0101	es	date	El 3/4/2024, o el 4 de marzo de 2024, se vieron; era el 21 de mayo.	el tɾˈes βˈara kwˈatɾo βˈara ðˈos mˈil βeɪntikwˈatɾo, o el kwˈatɾo ðe mˈaɾθo ðe ðˈos mˈil βeɪntikwˈatɾo, se βjˈeɾon; ˈeɾa el βˌeɪntiˈuno ðe mˈaʝo. 
0102	es	date	El 25 de diciembre de 1999 salió la 2.ª edición.	el βˌeɪntiθˈinko ðe ðiθjˈembɾe ðe mˈil nˌoβeθjˈɛntos noβˌɛntainwˈeβe saljˈo la ðˈos.ˈa ˌeðiθjˈon. 
0103	es	date	En 1999, el 25/12, llegó la segunda edición; el 21/5 la tercera.	en mˈil nˌoβeθjˈɛntos noβˌɛntainwˈeβe, el βˌeɪntiθˈinko βˈara ðˈoθe, ʎeɣˈo la seɣˈunda ˌeðiθjˈon; el βˌeɪntiˈuno βˈara θˈinko la teɾθˈeɾa. 
0104	es	currency	Costaba 1.234,56 $, o 99,95 €, o 50 £.	kostˈaβa mˈil dosθjˈentos tɾˌeɪntaikwˈatɾo kˌoma θinkwˌɛntaisˈeɪs ðˈolaɾ, o noβˌɛntainwˈeβe kˌoma noβˌɛntaiθˈinko ˈeʊɾo, o θinkwˈɛnta lˈiβɾas. 
0105	es	currency	Dejó una propina del 15 % sobre 45 € y ahorró 20 céntimos.	dexˈo ˈuna pɾopˈina ðel kˈinθe poɾθjˈɛnto sˌoβɾe kwaɾˌɛntaiθˈinko ˈeʊɾo i ˌaorˈo βˈeɪnte θˈentimos. 
0106	es	currency	El precio subió de 1.234,56 $ a 1.300 € en un mes.	el pɾˈeθjo suβjˈo ðe ˈuno.  dosθjˈentos tɾˌeɪntaikwˈatɾo kˌoma θinkwˌɛntaisˈeɪs ðˈolaɾ a mˈil tɾesθjˈentos ˈeʊɾo en ˈun mˈes 
0107	es	measurement	La sala medía 12 pies por 8 m; pesaba 2,5 kg y cabían 3 l.	la sˈala meðˈia ðˈoθe pjˈes poɾ ˈotʃo ˈɛme; pesˈaβa ðˈos koma θˈinko kˌiloɣɾˈamo i kaβˈian tɾˈes ˈɛle. 
0108	es	measurement	Condujo 5 km al norte a 90 km/h con 36 °C a la sombra.	kondˈuxo θˈinko kˌaˈɛme al nˈoɾte a noβˈɛnta kˌaˈɛme βˈara ˈatʃe kon tɾˌeɪntaisˈeɪs ɣɾˈaðos θˈe a la sˈombɾa. 
0109	es	measurement	Pesaba 14 st 2 lb y corría a 6 mph.	pesˈaβa katˈoɾθe ˌesetˈe ðˈos ˌeleβˈe i korˈia a sˈeɪs ˌemepˌeˈatʃe. 
0110	es	roman-numeral	El capítulo IV empieza en la línea xlii; el rey Felipe VI gobierna.	el kapˈitulo kwˈatɾo empjˈeθa en la lˈinea kwaɾˌentaiðˈos; el rˈeɪ felˈipe βˈi ɣoβjˈeɾna. 
0111	es	roman-numeral	Véase el apartado 2.b, subapartado iii, párrafo XIX.	bˈease el ˌapaɾtˈaðo ðˈos.bˈe, sˌuβapaɾtˈaðo tɾˈes, pˈarafo ðjˌeθinwˈeβe. 
0112	es	roman-numeral	Luis XIV conoció a Isabel II; el papa Pío XII lo observó.	luˈis katˈoɾθe kˌonoθjˈo a ˌisaβˈel ðˈos; el pˈapa pˈio ðˈoθe lo ˌoβseɾβˈo. 
0113	es	dialogue	Dijo: «No puedo — bueno, no quiero». Ella respondió: «¿Lo harás?»	dˈixo: «nˈo pwˈeðo — bwˈeno, nˈo kjˈeɾo». ˈeʎa rˌespondjˈo: «¿lo aɾˈas?» 
0114	es	dialogue	«Cuidado», dijo él. «Cuidado... siempre, siempre.»	«kwiðˈaðo», dˈixo ˈel. «kwiðˈaðo... sjˈempɾe, sjˈempɾe.» 
0115	es	dialogue	— ¿Viniste? —Vine. Y traje las entradas, claro.	— ¿binˈiste? —bˈine. i tɾˈaxe las entɾˈaðas, klˈaɾo. 
0116	es	heading	CAPÍTULO UNO: Una fiesta inesperada	kapˈitulo ˈuno: ˈuna fjˈesta ˌinespeɾˈaða 
0117	es	heading	PARTE SEGUNDA — El camino continúa	pˈaɾte seɣˈunda — el kamˈino kˌontinˈua 
0118	es	heading	Apéndice A: Guía de pronunciación	apˈendiθe ˈa: ɡˈia ðe pɾˌonunθjaθjˈon 
0119	es	footnote	Véase la nota 1 para más detalles.¹	bˈease la nˈota ˈuno pˌaɾa mˈas ðetˈaʎes.ˈuno 
0120	es	footnote	La afirmación está discutida.² Otros estudiosos discrepan.³	la ˌafiɾmaθjˈon estˈa ðˌiskutˈiða.dˈos ˈotɾos ˌestuðjˈosos ðiskɾˈepan.tɾˈes 
0121	es	footnote	Como muestra la tabla 2†, la tendencia se mantiene.‡	kˌomo mwˈestɾa la tˈaβla ðˈos, la tendˈɛnθja se mantjˈene. 
0122	es	page-furniture	Página 42 de 320 — continuación de la anterior — fin del capítulo.	pˈaxina kwaɾˌɛntaiðˈos ðe tɾesθjˈentos βˈeɪnte — kˌontinwaθjˈon de la ˌanteɾjˈoɾ — fˈin del kapˈitulo. 
0123	es	page-furniture	Pág. 137 de 512, líneas 8-19, cabecera: La Comunidad	pˈaɡ. θjˈento tɾˌeɪntaisjˈete ðe kinjˈɛntos ðˈoθe, lˈineas ˈotʃo ðjˌɛθinwˈeβe, kˌaβeθˈeɾa: la kˌomuniðˈad 
0124	es	page-furniture	Página 89 — en blanco en el original — véase la pág. 90.	pˈaxina otʃˌɛntainwˈeβe — em blˈanko en el ˌoɾixinˈal — bˈease la pˈaɡ. noβˈɛnta. 
0125	es	url-code	Visite https://example.com/ruta?q=1&x=2 o escriba a a@b.co.	bisˈite ˌatʃetˌetˈepˌeˈɛse:bˌaraβˈara eksˈample.kˈom bˈara rˈuta?kˈu iɣwˈal ˈuno ˌampɛɾsˈant ˈɛkis iɣwˈal ðˈos o eskɾˈiβa a a arˈoβa βˈe.kˈo. 
0126	es	url-code	La variable x_1 equivale a foo(bar, 2); if (a && b) return;	la βaɾjˈaβle ˈɛkis ˈuno ˌekiβˈale a fˈoo(bˈaɾ, dˈos); ˈif (a ˌampeɾsˈantampeɾsˈant βˈe) retˈuɾn; 
0127	es	url-code	Ejecute npm run build --watch, o abra C:\Users\doc\README.md.	ˌexekˈute ˌenepˌeˈɛme rˈum bwˈild wˈattʃ, o ˈaβɾa θˈe:usˈeɾs ðˈok reˈadme.ˌemeðˈe. 
0128	es	long-paragraph	La casa de la calle Ronda llevaba años cerrada cuando los empleados del ayuntamiento la abrieron por error. Dentro, el polvo cubría todo con una pátina gris, y los muebles conservaban todavía la forma de sus dueños. En la mesa había dos tazas y un periódico del doce de octubre de mil novecientos sesenta y dos. Nadie supo explicar qué había sido del último inquilino, aunque las vecinas tenían teorías de todas clases. El tiempo en aquella casa no había pasado: se había quedado sentado a esperar, igual que los muebles. Cuando cerraron la puerta, la calle recuperó su silencio de siempre y las teorías crecieron un poco más.	la kˈasa ðe la kˈaʎe rˈonda ʎeβˈaβa ˈaɲos θerˈaða kwˌando los ˌempleˈaðos ðel ˌaʝuntamjˈɛnto la ˌaβɾiˈeɾom poɾ erˈoɾ. dˈɛntɾo, el pˈolβo kuβɾˈia tˈoðo kon ˈuna pˈatina ɣɾˈis, i los mwˈeβles kˌonseɾβˈaβan tˌoðaβˈia la fˈoɾma ðe sus dwˈeɲos. en la mˈesa aβˈia ðˈos tˈaθas i ˈum peɾjˈoðiko ðel ðˈoθe ðe oktˈuβɾe ðe mˈil nˌoβeθjˈɛntos sesˈɛnta i ðˈos. nˈaðje sˈupo ˌeksplikˈaɾ kˈe aβˈia sˈiðo ðel ˈultimo ˌinkilˈino, ˌaʊnke las βeθˈinas tenˈian tˌeoɾˈias ðe tˈoðas klˈases. el tjˈempo en akˈeʎa kˈasa nˈo aβˈia pasˈaðo: se aβˈia keðˈaðo sentˈaðo a ˌespeɾˈaɾ, iɣwˈal ke los mwˈeβles. kwˌando θerˈaɾon la pwˈeɾta, la kˈaʎe rˌekupeɾˈo su silˈɛnθjo ðe sjˈempɾe i las tˌeoɾˈias kɾeθjˈeɾon ˈum pˈoko mˈas. 
0129	es	long-paragraph	El mercado Central abre a las cinco, cuando los camiones aún rugen en la acera. Los pescadores descargan las cajas y los compradores del primer turno eligen con ojo clínico. El vendedor de naranjas grita los precios como si fueran noticia de última hora. Hacia las ocho llega la gente con tiempo, y el mercado baja medio punto de velocidad. Al mediodía el calor espanta a los dubitativos y los puestos se rinden hasta la tarde. Es un rito que no figura en ninguna guía, y por eso mismo dura.	el meɾkˈaðo θentɾˈal ˈaβɾe a las θˈinko, kwˌando los kamjˈones aˈun rˈuxen en la aθˈeɾa. los pˌeskaðˈoɾes ðeskˈaɾɣan las kˈaxas i los kˌompɾaðˈoɾes ðel pɾimˈeɾ tˈuɾno elˈixen kon ˈoxo klˈiniko. el βˌendeðˈoɾ ðe naɾˈaŋxas ɣɾˈita los pɾˈeθjos kˌomo si fwˈeɾan notˈiθja ðe ˈultima ˈoɾa. ˌaθja las ˈotʃo ʎˈeɣa la xˈɛnte kon tjˈempo, i el meɾkˈaðo βˈaxa mˈeðjo pˈunto ðe βˌeloθiðˈad. al mˌeðjoðˈia el kalˈoɾ espˈanta a los ðˌuβitatˈiβos i los pwˈestos se rˈinden ˌasta la tˈaɾðe. ˈes ˈun rˈito ke nˈo fiɣˈuɾa en niŋɡˈuna ɣˈia, i poɾ ˈeso mˈismo ðˈuɾa. 
0130	es	speed-transition	Espera — no. Eso... eso no está bien. Para. Mira. ¡Vamos!	espˈeɾa — nˈo. ˈeso... ˈeso nˈo estˈa βjˈen. pˈaɾa. mˈiɾa. ¡bˈamos! 
0131	es	speed-transition	Uno. Dos... ¿tres? No — cuatro. Cuatro, cuatro, cuatro.	ˈuno. dˈos... ¿tɾˈes? nˈo — kwˈatɾo. kwˈatɾo, kwˈatɾo, kwˈatɾo. 
0132	fr-fr	name	Le Dr Moreau et M. da Silva se sont rencontrés à Paris un mardi.	lə- doktˈøʁ moʁˈo e ˈɛm. dˈa silvˈa sə- sɔ̃ ʁɑ̃kɔ̃tʁˈez a paʁˈi œ̃ maʁdˈi. 
0133	fr-fr	name	D'Artagnan, Mme de Sévigné et Saint Bernard auraient aimé ce café.	daʁtanjˈɑ̃, madˈam də- sevinjˈe e sˈɛ̃ bɛʁnˈaʁ oʁˈɛt ɛmˈe sə- kafˈe. 
0134	fr-fr	name	Le colonel Dupont, la reine Élisabeth II et saint Antoine sont cités.	lə- kolonˈɛl dypˈɔ̃, la- ʁˈɛn (en)ɪlˈɪseɪbəθ(fr) dø ʁomˈɛ̃ e sˈɛ̃ ɑ̃twˈan sˈɔ̃ sitˈe. 
0135	fr-fr	honorific	Mme Dalloway, Dr Watson et M. Higgins arrivèrent à midi.	madˈam (en)dˈaləwˌeɪ(fr), doktˈøʁ (en)wˈɒtsən(fr) e ˈɛm. iɡˈɛ̃z aʁivˈɛʁt a midˈi. 
0136	fr-fr	honorific	Mlle Rose, M. le maire et le Prof. Lefèvre signèrent le registre.	madmwazˈɛl ʁˈɔz, ˈɛm. lə- mˈɛʁ e lə- pʁˈɔf. ləfˈɛvʁ sinjˈɛʁ lə- ʁəʒˈistʁ. 
0137	fr-fr	abbreviation	Elle lut p. ex. le premier chapitre, c.-à-d. la p. 5, et nota le etc.	ɛl lˈy pˈe. ˈɛks. lə- pʁəmjˈe ʃapˈitʁ, sˈe.adˈe. la- pˈe. sˈɛ̃k, e notˈa lə- ɛtseteʁˈa. 
0138	fr-fr	abbreviation	Les É.-U. et le R.-U. se sont réunis vers 8 h du matin.	le-z ˌəaksɑ̃tɛɡˈy.ˈy. e lə- ˈɛʁ.ˈy. sə- sɔ̃ ʁeynˈi vɛʁ yˈit ˈaʃ dy- matˈɛ̃. 
0139	fr-fr	number	Il y avait 1 204 567 personnes ; 3,14159 est pi ; et 0,5 % est la moitié.	il i avˈɛt œ̃ miljˈɔ̃ døsɑ̃ katʁ mˈil sɛ̃ksɑ̃ swasɑ̃tsˈɛt pɛʁsˈɔn ; tʁwa viʁɡylkatɔʁz mil sɑ̃ sɛ̃kɑ̃tnˈœf ɛ pˈi ; e zeʁo viʁɡyl sˈɛ̃k puʁsˈɑ̃ ɛ la- mwatjˈe. 
0140	fr-fr	number	La température est tombée à −5 degrés, puis montée de 2,5 degrés vers 9 h 45.	la- tɑ̃peʁatˈyʁ ɛ tɔ̃bˈe a (en)mˈaɪnəs(fr) sˈɛ̃k dəɡʁˈe, pyˈi mɔ̃tˈe də- dø viʁɡyl sˈɛ̃k dəɡʁˈe vɛʁ nˈœf ˈaʃ kaʁɑ̃tsˈɛ̃k. 
0141	fr-fr	number	La cote était de 3 contre 1, la réponse 42, et 0,5 % est une moitié.	la- kˈɔt etˈɛ də- tʁwˈa kɔ̃tʁ ˈœ̃, la- ʁepˈɔ̃s kaʁɑ̃tdˈø, e zeʁo viʁɡyl sˈɛ̃k puʁsˈɑ̃ ɛt yn mwatjˈe. 
0142	fr-fr	date	Le 3/4/2024, ou le 4 mars 2024, ils se sont vus ; c'était le 21 mai.	lə- tʁwˈa kˈatʁ dø mil vɛ̃tkˈatʁ, u lə- kˈatʁ mˈaʁs dø mil vɛ̃tkˈatʁ, il sə- sɔ̃ vˈy ; setˈɛ lə- vɛ̃teˈœ̃ mˈɛ. 
0143	fr-fr	date	Le 25 décembre 1999, la 2e édition est parue ; le 21/5, la troisième.	lə- vɛ̃tsˈɛ̃k desˈɑ̃bʁ mil nœfsɑ̃ katʁəvɛ̃diznˈœf, la- dˈø ˈə edisjˈɔ̃ ɛ paʁˈy ; lə- vɛ̃teˈœ̃ sˈɛ̃k, la- tʁwazjˈɛm. 
0144	fr-fr	date	Dans les années 1990, le 25/12, tout fermait ; en 2024, plus rien.	dɑ̃ le-z anˈe mil nœfsɑ̃ katʁəvɛ̃dˈis, lə- vɛ̃tsˈɛ̃k dˈuz, tu fɛʁmˈɛ ; ɑ̃ dø mil vɛ̃tkˈatʁ, ply ʁjˈɛ̃. 
0145	fr-fr	currency	Cela coûtait 1 234,56 $, ou 99,95 €, ou 50 £.	səlˌa kutˈɛ mˈil døsɑ̃ tʁɑ̃tkatʁ viʁɡyl sɛ̃kɑ̃tsˈi dɔlˈaʁ, u katʁəvɛ̃diznœf viʁɡyl katʁəvɛ̃kˈɛ̃z əʁˈo, u sɛ̃kˈɑ̃t lˈivʁ. 
0146	fr-fr	currency	Pourboire de 15 % sur 45 €, et 20 centimes économisés.	puʁbwˈaʁ də- kˈɛ̃z puʁsˈɑ̃ syʁ kaʁɑ̃tsˈɛ̃k əʁˈo, e vˈɛ̃ sɑ̃tˈimz ekonomizˈe. 
0147	fr-fr	currency	Le prix est passé de 1 234,56 € à 1 400 € en un an.	lə- pʁˈi ɛ pasˈe də- mˈil døsɑ̃ tʁɑ̃tkatʁ viʁɡyl sɛ̃kɑ̃tsˈiz əʁˌo a mˈil katʁsˈɑ̃ əʁˌo ɑ̃n œ̃n ˈɑ̃. 
0148	fr-fr	measurement	La salle faisait 12 pieds sur 8 m ; elle pesait 2,5 kg et tenait 3 l.	la- sˈal fəzˈɛ dˈuz pjˈe syʁ yˈit ˈɛm ; ɛl pəzˈɛ dø viʁɡyl sˈɛ̃k kilɔɡʁˈam e tənˈɛ tʁwˈa ˈɛl. 
0149	fr-fr	measurement	Roulez 5 km au nord à 90 km/h par 36 °C à l'ombre.	ʁulˈe sˈɛ̃k kilomˈɛtʁ o nˈɔʁ a katʁəvɛ̃dˈi kilomˈɛtʁ ˈaʃ paʁ tʁɑ̃tsˈi dəɡʁˈe sˈe a lˈɔ̃bʁ. 
0150	fr-fr	measurement	Il pesait 90 kg et courait à 15 km/h par 20 °C.	il pəzˈɛ katʁəvɛ̃dˈi kilɔɡʁˈam e kuʁˈɛt a kˈɛ̃z kilomˈɛtʁ ˈaʃ paʁ vˈɛ̃ dəɡʁˈe sˈe. 
0151	fr-fr	roman-numeral	Le chapitre IV commence à la ligne xlii ; Louis XIV a régné.	lə- ʃapˈitʁ katʁ ʁomˈɛ̃ kɔmˈɑ̃s a la- lˈiɲ iksljˈi ; lwˈi katɔʁz ʁomˈɛ̃ a ʁenjˈe. 
0152	fr-fr	roman-numeral	Voir la section 2.b, sous-section iii, paragraphe XIX.	vwˈaʁ la- sɛksjˈɔ̃ dˈø.bˈe, susɛksjˈɔ̃ jjˈi, paʁaɡʁˈaf diznœf ʁomˈɛ̃. 
0153	fr-fr	roman-numeral	Louis XVI a rencontré Élisabeth II ; le pape Pie XII a observé.	lwˈi sɛz ʁomˈɛ̃ a ʁɑ̃kɔ̃tʁˈe (en)ɪlˈɪseɪbəθ(fr) dø ʁomˈɛ̃ ; lə- pˈap pˈi duz ʁomˈɛ̃ a ɔbsɛʁvˈe. 
0154	fr-fr	dialogue	Il dit : « Je ne peux pas — enfin, je ne veux pas. » Elle répondit : « Voulez-vous ? »	il dˈi : « ʒə- nə- pˈø pˈa — ɑ̃fˈɛ̃, ʒə- nə- vˈø pˈa. » ɛl ʁepɔ̃dˈi : « vulˈevˈu ? » 
0155	fr-fr	dialogue	« Attention », dit-il. « Attention... toujours, toujours. »	« atɑ̃sjˈɔ̃ », dˈitˈil. « atɑ̃sjˈɔ̃... tuʒˈuʁ, tuʒˈuʁ. » 
